ID	TumorCurrentSmoker	NormalCurrentSmoker	TumorFormerSmoker	NormalFormerSmoker	TumorNeverSmoker	NormalNeverSmoker
ALOXE3	137.58496633143	190.723101450787	175.428322903788	168.73272138602	153.684754552798	147.157421377057
ALPI	4.67659761493148	5.08540443914572	6.02809905290279	5.37266869360421	5.01526102843251	3.92610384045421
ALPK1	118.200239251059	147.153885868487	168.442509382838	142.016594437541	111.306741271643	144.092512295103
ALPK3	126.159126903036	151.003162855782	161.802155638137	142.560106757402	175.715117269434	143.310135285206
ALPL	171.218898611384	603.510686152379	291.596937097641	509.529676607957	563.168503793433	450.455247564595
ALPP	23.2979575867822	18.1353437548701	11.472354804087	16.4906104857124	20.1148986356903	13.0455664155545
ALPPL2	92.9316369572741	102.877349017884	119.648213625789	96.0990492753355	106.011637012855	89.9501360412677
ALS2CL	471.128009347285	539.197458613802	678.779740388353	562.81529641997	438.289977343055	538.052465116592
ALX1	64.9558679241559	31.4453746965501	58.7538799002593	29.0869944702682	28.7172821739812	26.4098270934394
ALX3	102.292214156974	78.3286815209145	111.396239532219	86.8907818686646	104.229430988365	83.0099356955879
ALX4	20.5227838655238	25.7614918793074	31.064607695347	35.2860173855532	33.5509025017173	25.9761330421457
AMACR	40.3895321857734	32.5254822177701	30.1187288457644	26.4738872519835	28.0380773633991	26.4490843989022
AMBN	50.9034417450863	52.4237516383446	55.8210712820402	61.4767103384685	51.9772584387154	43.4161383335145
AMBP	91.4056341975444	79.0923948501985	88.2174860230501	78.2483610578166	80.2466456884418	74.3293308021544
AMBRA1	138.550666381985	144.407984308559	132.452621178679	156.968916277186	153.995888003178	153.692729113044
AMD1	699.113205002609	638.793703022134	500.001298203602	567.685980402526	513.534180013223	584.234111596383
AMELX	48.896639471308	67.344017244818	51.7606374800802	53.807931012445	49.1918570987216	41.8628297440457
AMELY	99.3584826756544	95.6893748948266	133.938157734596	94.5875959502869	88.8715144461711	73.5474707181759
AMFR	338.885245283093	258.507676660657	357.551932069084	348.376955655667	348.274186357712	273.418027139206
AMHR2	22.7483063529105	24.3438458795525	26.4324255880279	25.1054850772542	25.254188885395	22.1143464007311
AMIGO2	2040.70416349409	1416.12106176202	2127.63885643402	1370.66780673427	2160.64882811413	1580.68151478115
AMMECR1	455.8829720921	376.983626306806	488.350625325067	350.335458722827	480.963076971297	376.754876342374
AMN	80.5297810987117	84.3890762529744	53.6966304673537	112.16612474764	98.1829846876289	85.6944403238424
AMOT	92.4095389645464	133.068495304434	135.95664065712	119.581618093649	101.529154189157	109.67211802359
AMOTL2	875.907182667135	1140.63859181601	787.857339023727	1112.00983763799	711.870257663211	1479.4377287098
AMPD1	156.088473796271	194.714617550434	163.080726795966	154.236161508636	161.183437064516	155.404253743782
AMPD2	762.740274592318	542.532301904826	542.343224838516	604.539897402138	716.139929170874	566.421174406457
AMPD3	536.194114865188	347.878253537536	466.076083151785	381.946329940137	543.297365965882	329.04831266669
AMPH	245.63862147543	223.977093889125	239.312229794917	207.192734836188	222.680014914736	216.750605328272
AMT	459.862832553519	679.388990129489	628.428202277768	737.045418990484	673.686164187784	741.063856241332
AMZ2	1333.96279222388	1003.35678613851	1317.03428157526	987.922601064623	1494.89837930587	1022.97988588751
ANAPC10	197.00233077362	172.514465185569	155.021546367311	156.220648961848	171.16772726944	188.514236067938
ANAPC13	1621.88023968345	1639.90113046353	1488.35368084354	1532.62485322564	1559.85522117296	1594.44280181279
ANAPC15	618.817460814136	678.099261262765	661.854624498994	737.45356551328	625.477711457554	717.601982898478
ANAPC2	297.674763871506	342.977257147829	379.376517463618	437.642368105418	348.745360060129	438.830092893774
ANAPC5	1396.70343909718	1177.03142270461	1196.25938119535	1262.44498253695	1315.93528387272	1283.05538614163
ANG	244.618504789226	304.022410672097	301.801377373086	302.689781920413	241.766603685245	350.326263488979
ANGEL1	275.2995817275	300.881311284789	293.115726135188	270.924077391754	292.505164086283	265.035435752645
ANGEL2	275.663875078215	269.757501065996	285.560792208764	278.725707486115	304.734965316244	282.327588746182
ANGPT1	337.948089505161	969.74840001485	344.032388591224	972.351905826113	339.566394674173	1000.73459804465
ANGPT2	119.183220623336	121.778413358463	83.2698000695342	142.220675561317	76.8159042868689	56.9527993803995
ANGPT4	41.61441339175	35.6039437333482	60.8795226417641	24.1423217363204	39.2621592020924	24.7829387961787
ANGPTL2	664.294702946181	442.15783619385	555.196033919925	634.776640235205	536.289836554797	561.753936603508
ANGPTL3	22.3189515323447	20.5752085805682	25.3723497081503	14.9922333898855	20.9502253158514	14.3418107336492
ANGPTL4	290.621759437429	88.8720250745976	294.592172574378	160.930439915272	381.990662388031	131.722992066716
ANGPTL7	33.1213281402851	35.1203256747729	29.6046595160157	45.9627525960189	29.9878869648276	56.5093148640318
ANGPTL8	25.6146718513316	28.0029779711028	32.3881816419021	19.82152271362	29.1349738126825	18.7820479737895
ANK1	61.7179247649354	70.6377906109416	82.4970640566519	66.8700622797384	91.5120474914346	59.5209398855012
ANK2	137.478806737445	236.581377572754	181.792441702247	242.288841338908	151.578256121876	227.954153808073
ANK3	380.075695788765	721.465327254818	470.139529874698	588.077413041603	621.220679372844	642.484449593936
ANKEF1	59.6013076247023	58.32133657265	65.4768303332669	36.0735236655695	72.6349774787423	39.9720506235115
ANKFY1	265.201476989222	318.656728560046	321.673622765906	340.272425383427	266.197109340389	354.478012801967
ANKH	69.4589687451097	73.6596755126302	86.0514296300129	78.4774175286148	99.6359057790074	99.9146357541949
ANKLE2	206.797468333958	148.202832551949	177.198599277217	159.949765225275	181.345168934907	149.303596595129
ANKMY1	41.9937023678453	64.7828447283431	55.5252664931166	53.9804890744365	33.9309423591257	61.1062117033021
ANKMY2	886.978230773616	794.244038717809	894.46801641271	822.22484838273	1153.41395108984	896.454845889805
ANKRA2	458.679527304055	460.550864952409	558.256773344113	474.702528258759	678.936190357122	522.786822403647
ANKRD1	37.6572085892325	94.3492938419192	53.6941374478858	133.293788219496	41.9562648564694	99.4295845650518
ANKRD10	1129.757181459	1069.70654022246	1264.08469053379	1124.15269002262	1318.70985654714	1244.68772155022
ANKRD10-IT1	535.754678608279	623.177035130992	700.544579784956	596.520967804054	536.540552311688	527.845272036578
ANKRD11	408.709942968974	454.03470694519	364.199943980678	497.938139202335	387.290778765354	461.420930729551
ANKRD12	254.511603062109	336.950815644604	247.791269504205	275.083613236792	251.718148734116	310.173724182445
ANKRD17	675.442711488754	563.862751900009	749.051469182383	560.642113526865	629.175399548086	493.997669520317
ANKRD2	31.0591608001705	25.6260780825065	27.0142155796009	29.0840805320913	22.2105894407892	23.6264801677986
ANKRD26	95.4022874747769	114.800931768721	113.714309660647	104.771959696204	86.8596827348067	101.6074109476
ANKRD27	1029.06466223595	745.408691357156	677.251045707476	743.1141470413	650.010882932746	921.026858668695
ANKRD28	467.364107842734	649.55298242056	503.806917879362	561.357895631609	624.681641368544	545.230183321194
ANKRD34C	56.476316891702	74.7174602807528	81.6943372381087	51.4543009261438	57.6682097784298	58.6548633896179
ANKRD36	118.252039795111	119.066991570592	129.140853086404	103.096865758769	121.8752510647	82.5257301053752
ANKRD36B	366.09141199633	363.609900604477	699.845990113481	378.472295985914	504.740959463615	343.670592372014
ANKRD36BP2	4.34048851689647	5.40602360230128	9.6375020008791	7.81845629156932	6.30352471217515	5.69772774838693
ANKRD40	383.953575026191	240.055719662814	316.398216250263	224.671035148237	270.182929702463	257.258260010215
ANKRD46	565.681225140279	684.753489859467	533.585963751415	649.421786252564	587.130212485409	830.73012709394
ANKRD49	785.145302866174	640.107408663543	784.455743764459	639.314115132416	831.994632185842	656.475902093482
ANKRD53	13.1625595466359	12.9909454959708	14.5887036871164	18.1517875953596	34.2762677197899	20.1866907294755
ANKRD55	126.95654715333	129.024132014557	128.34108009437	150.619297782538	131.081806948492	135.226046991095
ANKRD6	204.238428755968	248.685397815393	196.739987700077	233.214762735253	196.365434462095	276.641714482814
ANKRD7	15.9791695890759	13.508246303061	15.4616611803041	15.1504880271485	28.4611182448781	8.97655396723508
ANKS1A	572.482345727422	1074.9208648539	609.921705302359	1150.84910617663	564.994996679904	1306.22265838622
ANKS1B	13.0457389523927	8.29959247506284	18.1161038446442	7.2547558138666	11.4269515583069	9.08541749339068
ANKZF1	171.805767742859	65.1419411370831	184.848262233413	113.923025725838	141.066017878801	145.319312346878
ANO1	141.117107420753	147.154087402483	229.738994172369	212.403049263144	172.851682833004	246.056103019945
ANO10	287.127768495338	291.384633935286	291.516768563213	299.795528422438	351.26903074988	306.726228204577
ANO2	62.4311455842255	95.6159560124976	64.9192356522382	88.9935959694166	45.7889230227498	84.3670471600864
ANO3	102.859331840437	65.9208851986117	53.551003885763	76.8388051912096	56.0672791496355	68.5202809426844
ANOS1	836.043112925894	3158.9332760723	740.793698385549	2833.3959901993	956.928198125141	4286.32935236867
ANP32A	885.822853822441	885.648303941643	814.613087902952	905.486531976874	731.227283114041	930.024341429796
ANP32A-IT1	24.7027567146038	36.1273927002096	42.2023120946373	20.0524110928749	35.2236761982706	28.3929243176
ANP32B	3202.09031245724	3495.53244030973	3104.77781277473	3657.5658797909	3320.88322418399	3722.31310408134
ANP32C	8.77993743444327	12.3701715048873	11.7766355952792	14.5561353642745	12.6621386428998	7.74598066105418
ANP32D	38.9072267337371	61.5126744211035	62.7741002397083	53.7599433515782	46.5374129933404	48.391175044388
ANP32E	1459.53406317531	698.774556945024	1132.12652689015	641.134066247269	944.438475053393	663.298563918298
ANPEP	446.096747630565	309.565781106606	163.009442382546	220.588653465831	162.521766705072	200.959141244414
ANTXR1	72.4426896861922	42.6593072424515	78.4947703060798	42.199552200753	68.7567542719785	42.3074732934078
ANXA1	4723.49314206146	7435.13673838075	5245.45439965766	7189.82104301707	6493.31150037742	7786.20862244541
ANXA10	224.913952714853	110.264896387449	526.481938362189	86.9166287388929	280.07812928837	119.856603245083
ANXA11	1147.05437040407	1565.29875365309	1361.77960566182	1720.6165246378	1542.46284396339	1776.76885602797
ANXA13	79.3292291749196	35.8479860700343	37.5171712390163	27.6634391235582	35.9200715084076	19.4835090601336
ANXA2	12684.0181899547	14295.4411922617	12958.6073124682	15532.9177573973	15115.768020295	15673.6663762862
ANXA2P1	125.055153122514	148.366363381551	153.916793764981	122.010720893325	121.464146681933	100.22841849323
ANXA2P2	2509.93743445219	2546.71377170538	2230.5267936387	2471.44068964435	2786.50903448838	2834.72434396612
ANXA2P3	273.579445134888	299.520633574772	302.492577828055	342.955139159344	319.247416651937	273.561006292238
ANXA3	582.391147379142	1563.91032564384	944.563539309233	1584.90258203173	681.128015246516	2031.85813232251
ANXA4	2585.91271015883	2989.33863815168	2556.37738440521	2889.76427707458	2452.41175267672	3105.60288189187
ANXA5	4895.53973242621	6269.21834250012	5989.16882504093	6624.13730073981	5367.14751165054	5893.33456473189
ANXA6	812.22388588551	1159.98074877852	946.039964791015	1317.19404831076	889.117081568279	1155.27656097461
ANXA7	1437.82783348954	1386.8348765786	1395.88342075132	1282.14044094322	1369.09160417217	1294.96646039557
ANXA9	58.1103565762518	33.869439532822	57.4511875255684	34.9498932090074	52.4046991607626	29.0853232447648
AOAH	59.0481621755102	92.7732520838245	58.5994031523214	81.6372489574115	43.3856508371047	113.868250032406
AOC1	273.819276376265	98.9369830502858	256.587250146401	94.2296501475463	208.868337625582	77.1478332838974
AOC2	145.73139603465	165.610175374739	160.961883043691	149.857018688522	118.003877477295	134.649278187899
AOC3	333.754425245102	1679.06066868176	413.291652110136	2091.72184071643	446.274382040032	2080.40168080418
AOC4P	35.3962091353351	38.2995740439217	38.7672172692665	34.4286295626141	38.5954136306658	32.6100509447527
AOX1	117.900737926498	311.443374831073	135.446285781356	316.699552153568	113.301412161338	269.080086901238
AP1AR	255.025801669404	259.556577469086	281.325998693922	194.566070715164	198.50868904694	187.089930507724
AP1B1	248.115680352743	277.968436949977	276.383219803663	289.247897810522	361.799577694067	294.325162383571
AP1G1	362.193625807177	209.517136292465	343.913517179548	239.762293497843	353.98806400938	215.290471391631
AP1G2	268.435417634507	163.942221050451	289.202649368957	159.275026560568	294.935782474439	177.559012847876
AP1M2	601.058521204309	332.83369163621	655.137456147163	350.428061382685	623.698476558948	316.132486799202
AP1S1	368.906403801948	153.810278147728	313.709267316942	179.123650140871	454.324885890721	155.896511022614
AP1S2	425.80501648195	687.335193416433	472.673614531623	752.989530284487	458.312273663131	679.080743606201
AP2A2	712.405819656798	815.651510404573	839.075755079814	917.842880985084	847.422270833709	852.092472025718
